nom,champ,avant,apres,source,extrait
Alta Convictions,frais_gestion,None,0.74,Alta-Convictions_DIC_Avril-2026.pdf,"Frais de gestion et autres frais administratifs et d'exploitation ... 0,74 % de la valeur de votre investissement par an"
Alta Convictions,maximus_warnings,,Liquidité : Sortie par rachat (retrait) dans la limite de la clause de variabili,24032026_ALTA_BUL_TRIMESTRIEL_T1_26_PPP_WEB.pdf,Sortie par rachat (retrait) dans la limite de la clause de variabilité; cession de gré à gré possible; la SG ne garantit ni la revente ni le rachat. Aucune part
Cristal Rente,prix_retrait,None,225,IG_CRBulletin_Trimestriel2026_T1.pdf,Valeur de retrait 225 €
Cristal Rente,nb_associes,None,12596,IG_CRBulletin_Trimestriel2026_T1.pdf,Nombre d'associés 12 596 Au 31/03/2026
Cristal Rente,nb_immeubles,None,153,IG_CRBulletin_Trimestriel2026_T1.pdf,Actifs 153
Cristal Rente,repartition_geo,None,"{'Régions': 67.69, 'Île-de-France': 16.99, 'Espagne': 8.65, 'Irlande': 4.05, 'Pa",IG_CRBulletin_Trimestriel2026_T1.pdf,"Régions 67,69 % / Île-de-France 16,99 % / Espagne 8,65 % / Irlande 4,05 % / Pays-Bas 2,62 %"
Cristal Rente,repartition_sectorielle,None,"{'Commerce alimentaire': 48.51, 'Bricolage et jardinerie': 28.23, 'Restauration'",IG_CRBulletin_Trimestriel2026_T1.pdf,"Commerce alimentaire 48,51 % / Bricolage et jardinerie 28,23 % / Restauration 13,27 % / Autre 9,99 %"
Cristal Rente,liquidite,None,"18 420 parts retirées au T1 2026 (valeur de retrait 225 €); vacance locative 0,8",IG_CRBulletin_Trimestriel2026_T1.pdf,"1T2026 18 420 retraits, valeur de retrait 225 €"
Cristal Rente,frequence_distribution,Trimestriel,mensuelle,IG_CRBulletin_Trimestriel2026_T1.pdf,"Distribution mensuelle (Dividende net perçu : 1,014 € le 28 février 2026 ; 1,019 € le 25 mars 2026 ...)"
Cristal Rente,sfdr_article,None,8,IG_CRBulletin_Trimestriel2026_T1.pdf,La SCPI promeut des caractéristiques environnementales et / ou sociales au sens de l'article 8 du Règlement (UE) 2019/2088
Cristal Rente,niveau_risque_dic,None,3,IG_CR_DIC20241203.pdf,Nous avons classé ce produit dans la classe de risque 3 sur 7
Cristal Rente,duree_placement,None,10,IG_CR_DIC20241203.pdf,Durée de détention recommandée 10 ans
Cristal Rente,frais_souscription,None,12,IG_CRBulletin_Trimestriel2026_T1.pdf,Dont commission de souscription 12% TTI
Cristal Rente,frais_gestion,None,1.12,IG_CR_DIC20241203.pdf,"Frais de gestion et autres frais administratifs et d'exploitation ... 1,12 %"
Cristal Rente,maximus_warnings,,Liquidité : 18 420 parts retirées au T1 2026 (valeur de retrait 225 €); vacance ,IG_CRBulletin_Trimestriel2026_T1.pdf,"18 420 parts retirées au T1 2026 (valeur de retrait 225 €); vacance locative 0,88 %; aucun blocage du marché des parts mentionné"
Rivoli Avenir Patrimoine,prix_retrait,None,209.78,RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,"Prix de retrait : 209,78 € par part"
Rivoli Avenir Patrimoine,taux_distribution,3.688,3.46,RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,"Taux de distribution ... 3,46 % (2025) - distribution brute 8,65 €/part / prix souscription 250 € au 01/01/2025"
Rivoli Avenir Patrimoine,tof,86.032202586,86.03,RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,"TOF 86,03 % (2nd semestre 2025)"
Rivoli Avenir Patrimoine,endettement,93138.6,931,RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,Endettement : 931 M€
Rivoli Avenir Patrimoine,repartition_geo,None,"{'Paris': 45.6, 'Île-de-France': 23.4, 'Régions (France)': 11.0, 'Allemagne': 10",RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,"Paris 45,6 % / Île-de-France 23,4 % / Régions 11,0 % / Europe 20,1 % (Allemagne 10,4 % / Espagne 3,7 % / Pays-Bas 2,7 % / Belgique 0,9 % / Autriche 0,9 % / Rép."
Rivoli Avenir Patrimoine,liquidite,None,"673 865 parts en attente de retrait au 31/12/2025 (5,25 % du capital); fonds de ",RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,"Le poids des parts en attente de retrait représente 5,25 % au 31/12/2025 ... Nombre de parts en attente de retrait 673 865"
Rivoli Avenir Patrimoine,frequence_distribution,Trimestriel,trimestrielle,RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,Distributions 2025 T1/T2/T3/T4 (versements trimestriels)
Rivoli Avenir Patrimoine,sfdr_article,None,8,RIVOLI AVENIR PATRIMOINE - DIC PRIIPS 2025-07-31.pdf,Le Produit promeut des critères ESG au sens de l'article 8 du Règlement (UE) 2019/2088
Rivoli Avenir Patrimoine,niveau_risque_dic,None,4,RIVOLI AVENIR PATRIMOINE - DIC PRIIPS 2025-07-31.pdf,Nous avons classé ce Produit dans la classe de risque 4 sur 7
Rivoli Avenir Patrimoine,duree_placement,None,8,RIVOLI AVENIR PATRIMOINE - DIC PRIIPS 2025-07-31.pdf,Période de détention recommandée : 8 ans
Rivoli Avenir Patrimoine,frais_souscription,None,7.993,RIVOLI AVENIR PATRIMOINE - DIC PRIIPS 2025-07-31.pdf,"Coûts d'entrée 7,993 % du montant que vous payez lors de l'entrée dans cet investissement"
Rivoli Avenir Patrimoine,frais_gestion,None,0.89,RIVOLI AVENIR PATRIMOINE - DIC PRIIPS 2025-07-31.pdf,"Frais de gestion et autres coûts administratifs ou d'exploitation 0,89 % de la valeur de votre investissement par an"
Rivoli Avenir Patrimoine,maximus_warnings,,"Liquidité : 673 865 parts en attente de retrait au 31/12/2025 (5,25 % du capital",RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,"673 865 parts en attente de retrait au 31/12/2025 (5,25 % du capital); fonds de remboursement de 10,9 M€ disponible (19,1 M€ utilisés dont 6,6 M€ en 2025)"
Primovie,prix_retrait,None,149.24,PRAEMIA_BTI_Primovie_T1_2026.pdf,"Valeur de retrait 149,24 € (résidents)"
Primovie,capitalisation,4200,4.2,PRAEMIA_BTI_Primovie_T1_2026.pdf,"CAPITALISATION 4,2 Mds€"
Primovie,nb_associes,50122,50325,PRAEMIA_BTI_Primovie_T1_2026.pdf,Associés 1T 2026 : 50 325
Primovie,repartition_geo,None,"{'France hors région parisienne': 37.5, 'Île-de-France hors Paris': 23.7, 'Allem",PRAEMIA_BTI_Primovie_T1_2026.pdf,"France hors région parisienne 37,5 % / Île-de-France hors Paris 23,7 % / Allemagne 18,5 % / Italie 12,8 % / Paris 4,8 % / Espagne 2,0 % / Belgique 0,5 % / Pays-"
Primovie,repartition_sectorielle,"{'Sénior': 78.6, 'Bureaux': 16.3, 'Éducation': 3.9, 'Hôtellerie': 1.2}","{'Santé / Sénior': 78.6, 'Bureaux': 16.3, 'Éducation': 3.9, 'Hôtellerie': 1.2}",PRAEMIA_BTI_Primovie_T1_2026.pdf,"Santé / Sénior 78,6 % / Bureaux 16,3 % / Éducation 3,9 % / Hôtellerie 1,2 %"
Primovie,liquidite,None,1 438 276 parts en attente de retrait au 31/03/2026; fonds de remboursement de 1,PRAEMIA_BTI_Primovie_T1_2026.pdf,"Au 31/03/2026, 1 438 276 parts (confirmées et non confirmées) sont en attente de retrait. La liquidité de la SCPI Primovie est par conséquent peu organisée."
Primovie,frequence_distribution,Trimestriel,trimestrielle,PRAEMIA_BTI_Primovie_T1_2026.pdf,"L'acompte sur dividende versé au premier trimestre est de 1,70 € par part"
Primovie,sfdr_article,None,8,PRIIPS 2 2025-04-01 DIC PRIMOVIE V1.0.pdf,"La société dispose du Label ISR ... met en œuvre une approche dite 'en amélioration de note' ... critères ESG (produit promouvant des caractéristiques E/S, arti"
Primovie,niveau_risque_dic,None,4,PRIIPS 2 2025-04-01 DIC PRIMOVIE V1.0.pdf,Nous avons classé ce produit dans la classe de risque 4 sur 7
Primovie,duree_placement,None,10,PRIIPS 2 2025-04-01 DIC PRIMOVIE V1.0.pdf,L'indicateur de risque part de l'hypothèse que vous conservez le produit 10 ans (période de détention recommandée)
Primovie,frais_souscription,None,9,PRAEMIA_BTI_Primovie_T1_2026.pdf,"Frais de souscription : 9,00 % HT (exonérée de TVA) du prix de souscription prime d'émission incluse"
Primovie,frais_gestion,None,10,PRAEMIA_BTI_Primovie_T1_2026.pdf,Frais de gestion annuels : 10 % HT maximum du montant des produits locatifs encaissés (+ 5 % HT max des produits financiers nets)
Primovie,maximus_warnings,,Liquidité : 1 438 276 parts en attente de retrait au 31/03/2026; fonds de rembou,PRAEMIA_BTI_Primovie_T1_2026.pdf,1 438 276 parts en attente de retrait au 31/03/2026; fonds de remboursement de 15 M€ ouvert en décembre 2025 (utilisé ~50 % à fin mars); liquidité peu organisée
Praemia Hôtels Europe,prix_retrait,None,185.64,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,"Valeur de retrait 185,64 € (résidents)"
Praemia Hôtels Europe,repartition_geo,None,"{'France hors région parisienne': 37.8, 'Grèce': 15.9, 'Irlande': 15.5, 'Île-de-",PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,"France hors région parisienne 37,8 % / Grèce 15,9 % / Irlande 15,5 % / Île-de-France hors Paris 12,9 % / Paris 7,9 % / Belgique 5,5 % / Espagne 4,2 % / Italie 0"
Praemia Hôtels Europe,repartition_sectorielle,"{'Hôtel': 67.3, 'Résidentiel': 15.1, 'Commerce': 10, 'Mixte Résidentiel-Commerce","{'Hôtel': 67.3, 'Résidentiel': 15.1, 'Commerce': 10.0, 'Mixte Résidentiel / Comm",PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,"Hôtel 67,3 % / Résidentiel 15,1 % / Commerce 10,0 % / Mixte Résidentiel / Commerce 7,6 %"
Praemia Hôtels Europe,liquidite,None,120 187 parts en attente de retrait au 31/03/2026; fonds de remboursement doté d,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,"Au 31/03/2026, 120 187 parts (confirmées et non confirmées) sont en attente de retrait. La liquidité de la SCPI ... est par conséquent peu organisée."
Praemia Hôtels Europe,frequence_distribution,Trimestriel,trimestrielle,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,"L'acompte sur dividende versé pour le premier trimestre est de 1,40 € par part"
Praemia Hôtels Europe,sfdr_article,None,8,Information précontractuelle art 8 SFDR Praemia Hotels Europe_10022026 - v1c.pdf,Information précontractuelle art 8 SFDR Praemia Hotels Europe
Praemia Hôtels Europe,niveau_risque_dic,None,4,2025 09 17 DIC PRAEMIA HOTELS EUROPE v3 EDHEC IEIF.pdf,Nous avons classé ce produit dans la classe de risque 4 sur 7
Praemia Hôtels Europe,duree_placement,None,10,2025 09 17 DIC PRAEMIA HOTELS EUROPE v3 EDHEC IEIF.pdf,L'indicateur de risque part de l'hypothèse que vous conservez le produit 10 ans
Praemia Hôtels Europe,frais_souscription,None,9,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,"Frais de souscription : 9,00 % HT (exonérée de TVA) du prix de souscription prime d'émission incluse"
Praemia Hôtels Europe,frais_gestion,None,10,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,Frais de gestion annuels : 10 % HT maximum du montant des produits locatifs encaissés (+ 5 % HT max des produits financiers nets)
Praemia Hôtels Europe,maximus_warnings,,Liquidité : 120 187 parts en attente de retrait au 31/03/2026; fonds de rembours,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,"120 187 parts en attente de retrait au 31/03/2026; fonds de remboursement doté de 1,5 M€ (retrait décoté à 154 €, max 200 parts/an/associé); liquidité peu organ"
Pierval Santé,prix_retrait,None,182.56,BT_PIERVAL_SANTE_2026_T1.pdf,"Valeur de retrait (4) 182,56 € ; Prix de retrait : 182,56€"
Pierval Santé,prix_reconstitution,None,199.2,BT_PIERVAL_SANTE_2026_T1.pdf,"Valeur de reconstitution au 31/12/2025 199,20 €"
Pierval Santé,taux_distribution,4.391,4.39,BT_PIERVAL_SANTE_2026_T1.pdf,"Taux de distribution 2025 (3) 4,39 %"
Pierval Santé,capitalisation,2500,3300,BT_PIERVAL_SANTE_2026_T1.pdf,"3,3 Mds € capitalisation (au 31/03/2026)"
Pierval Santé,nb_associes,None,60909,BT_PIERVAL_SANTE_2026_T1.pdf,60 909 associés (chiffres clés au 31/03/2026)
Pierval Santé,nb_immeubles,None,252,BT_PIERVAL_SANTE_2026_T1.pdf,Nombre d'actifs 252
Pierval Santé,nb_locataires,None,1005,BT_PIERVAL_SANTE_2026_T1.pdf,Nombre de locataires 1 005
Pierval Santé,repartition_sectorielle,"{'Médico-social': 71.7, 'Cliniques et soins': 20.0, 'Autres actifs santé': 8.3}","{'Secteur médico-social (EHPAD/Alzheimer, hébergement, RSS)': 71.7, 'Secteur san",BT_PIERVAL_SANTE_2026_T1.pdf,"71,7% médico-social / 19,9% sanitaire et soins de ville / 8,4% autres secteurs santé (% valeur vénale hors droits)"
Pierval Santé,liquidite,None,"466 128 parts en attente de retrait (2,58% de la capitalisation, soit 85 M€ au 3",BT_PIERVAL_SANTE_2026_T1.pdf,"Parts en attente de retrait 466 128 (2,58 % de la capitalisation) ; Les parts en attente de retrait s'élèvent à 85 M€ au 31 mars 2026, soit 2,58 % de la capital"
Pierval Santé,frequence_distribution,Trimestriel,Trimestrielle,BT_PIERVAL_SANTE_2026_T1.pdf,"Le versement intervient trimestriellement ; acompte trimestriel 1,84 €/part (versement 30/04/2026)"
Pierval Santé,sfdr_article,None,8,DIC_SCPI_PIERVAL_SANTE_202411.pdf,démarche d'investissement socialement responsable notamment dans le cadre de l'article 8 du règlement SFDR
Pierval Santé,niveau_risque_dic,None,3,DIC_SCPI_PIERVAL_SANTE_202411.pdf,Nous avons classé le produit dans la classe de risque 3 sur 7
Pierval Santé,duree_placement,None,10,DIC_SCPI_PIERVAL_SANTE_202411.pdf,Période de détention recommandée : 10 ans
Pierval Santé,frais_souscription,None,10.51,DIC_SCPI_PIERVAL_SANTE_202411.pdf,"Coûts d'entrée 10,51% du montant que vous payez au moment de l'entrée (max) ; commission de souscription 21,44€ par part (BT)"
Pierval Santé,frais_gestion,None,1.22,DIC_SCPI_PIERVAL_SANTE_202411.pdf,"Frais de gestion et autres frais administratifs et d'exploitation 1,22% de la valeur de votre investissement par an"
Pierval Santé,maximus_warnings,,"Liquidité : 466 128 parts en attente de retrait (2,58% de la capitalisation, soi",BT_PIERVAL_SANTE_2026_T1.pdf,"466 128 parts en attente de retrait (2,58% de la capitalisation, soit 85 M€ au 31/03/2026). Liquidité par retrait/souscription, non garantie ; gré à gré et publ"
Patrimmo Commerce,prix_retrait,None,145.6,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"Valeur de retrait 145,60 € (résidents)"
Patrimmo Commerce,prix_realisation,None,126.8,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"Valeur de réalisation au 31/12/2025 126,80 €"
Patrimmo Commerce,prix_reconstitution,None,151.36,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"Valeur de reconstitution au 31/12/2025 151,36 €"
Patrimmo Commerce,repartition_geo,None,"{'France hors région parisienne': 47.1, 'Paris': 14.2, 'Belgique': 13.8, 'Île-de",PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"47,1% France hors région parisienne / 14,2% Paris / 13,8% Belgique / 12,9% Île-de-France hors Paris / 5,5% Pays-Bas / 3,9% Italie / 2,6% Allemagne (% valeur vén"
Patrimmo Commerce,repartition_sectorielle,"{'Commerce': 86.7, 'Bureaux': 11.6, 'Activité-Logistique': 1.7}","{'Commerce': 86.7, 'Bureaux': 11.6, 'Activité / Logistique': 1.7}",PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"86,7% Commerce / 11,6% Bureaux / 1,7% Activité / Logistique"
Patrimmo Commerce,liquidite,None,765 342 parts en attente de retrait (confirmées et non confirmées) au 31/03/2026,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"Au 31/03/2026, 765 342 parts (confirmées et non confirmées) sont en attente de retrait. La liquidité (...) est par conséquent peu organisée. 100 % des actifs (."
Patrimmo Commerce,frequence_distribution,Trimestriel,Trimestrielle,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"Acompte sur dividende versé au premier trimestre 1,25 € par part (versement 30/04/2026)"
Patrimmo Commerce,sfdr_article,None,8,SCPI Patrimmo Commerce - DIC.pdf,La SCPI est classée « Article 8 » au sens du Règlement européen « SFDR »
Patrimmo Commerce,niveau_risque_dic,None,4,SCPI Patrimmo Commerce - DIC.pdf,"Nous avons classé ce produit dans la classe de risque 4 sur 7, qui est une classe de risque moyenne"
Patrimmo Commerce,duree_placement,None,10,SCPI Patrimmo Commerce - DIC.pdf,Période de détention recommandée : 10 ans
Patrimmo Commerce,frais_souscription,None,9.0,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"Frais de souscription : 9,00 % HT (exonérée de TVA) maximum du prix de souscription ; DIC: Coûts d'entrée 9,9% (inclus dans le prix)"
Patrimmo Commerce,frais_gestion,None,10.0,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"Frais de gestion annuels : 10 % HT maximum du montant des produits locatifs encaissés (+ 5% HT max des produits financiers nets) ; DIC: frais de gestion 1,9%/an"
Patrimmo Commerce,maximus_warnings,,Liquidité : 765 342 parts en attente de retrait (confirmées et non confirmées) a,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"765 342 parts en attente de retrait (confirmées et non confirmées) au 31/03/2026. Liquidité peu organisée, 100% des actifs considérés non liquides. Fonds de rem"
Aestiam Agora,prix_retrait,None,829.8,2026-1t-bti-aestiam-agora.pdf,"829,80 € Prix de retrait"
Aestiam Agora,prix_realisation,None,795.94,2026-1t-bti-aestiam-agora.pdf,"Valeur de réalisation au 31/12/2025 795,94 €"
Aestiam Agora,prix_reconstitution,None,965.93,2026-1t-bti-aestiam-agora.pdf,"Valeur de reconstitution au 31/12/2025 965,93 €"
Aestiam Agora,capitalisation,None,468,2026-1t-bti-aestiam-agora.pdf,468 M€ Capitalisation (au 31/03/2026) ; valeur d'expertise 468 M€
Aestiam Agora,nb_associes,None,7823,2026-1t-bti-aestiam-agora.pdf,7 823 Nombre d'associés (au 31/03/2026)
Aestiam Agora,nb_locataires,None,265,2026-1t-bti-aestiam-agora.pdf,265 Locataires
Aestiam Agora,repartition_geo,None,"{'Paris': 30, 'Île-de-France (IDF)': 29, 'Sud-Est': 11, 'Europe': 11, 'Nord': 8,",2026-1t-bti-aestiam-agora.pdf,"Paris 30% / IDF 29% / Sud-Est 11% / Europe 11% (dont Belgique 5%, Allemagne 4%, Espagne 2%) / Nord 8% / Nord-Est 4% / Sud-Ouest 4% / Nord-Ouest 3% (% valeur vén"
Aestiam Agora,repartition_sectorielle,"{'Commerces': 57, 'Hôtels-Séminaires': 34, 'Bureaux': 6, 'Enseignement': 3}","{'Commerces': 57, 'Hôtels / Séminaires': 34, 'Bureaux': 6, 'Enseignement': 3}",2026-1t-bti-aestiam-agora.pdf,57% Commerces / 34% Hôtels/Séminaires / 6% Bureaux / 3% Enseignement (% valeur vénale)
Aestiam Agora,liquidite,None,38 858 parts en attente de retrait au 31/03/2026 (35 705 fin 2025). Fonds de rem,2026-1t-bti-aestiam-agora.pdf,Parts en attente de retraits 35 705 (2025) / 38 858 (T1 2026) ; Nombre de parts annulées dans le cadre du fonds de remboursement 947 ; alimenter le fonds de rem
Aestiam Agora,frequence_distribution,Trimestriel,Trimestrielle,AestiamAgora-DIC.pdf,"Distribution trimestrielle de dividendes potentiels ; dividende brut T1 2026 8,91 €/part (versement 25/04/2026)"
Aestiam Agora,sfdr_article,None,6,AestiamAgora-DIC.pdf,Aestiam Agora relève de l'article 6 du Règlement (UE) 2019/2088 dit SFDR du 27 novembre 2019
Aestiam Agora,niveau_risque_dic,None,3,AestiamAgora-DIC.pdf,Nous avons classé ce produit dans la classe de risque 3 sur 7
Aestiam Agora,duree_placement,None,10,AestiamAgora-DIC.pdf,Période de détention recommandée : 10 ans
Aestiam Agora,frais_souscription,None,10.0,2026-1t-bti-aestiam-agora.pdf,"Commission de souscription 10 % HT du prix de souscription ; DIC: coûts d'entrée 10,00%"
Aestiam Agora,frais_gestion,None,10.0,2026-1t-bti-aestiam-agora.pdf,"Commission de gestion 10 % HT prélevée sur les produits locatifs HT encaissés et sur les produits financiers nets ; DIC: autres coûts récurrents 1,17%/an"
Aestiam Agora,maximus_warnings,,Liquidité : 38 858 parts en attente de retrait au 31/03/2026 (35 705 fin 2025). ,2026-1t-bti-aestiam-agora.pdf,"38 858 parts en attente de retrait au 31/03/2026 (35 705 fin 2025). Fonds de remboursement actif (947 parts annulées via le fonds au T1 2026, doté de 1,1 M€ par"
